Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
r_0506No1	glycine-cleavage complex (lipoylprotein) (No1)	s_0799[m] + s_1005[m] + s_1098[m] + 3.0899e-07 prot_P39726[c] + 3.0899e-07 prot_P48015[c] + 3.0899e-07 prot_P09624[c] + 3.0899e-07 prot_P49095[c]  <=> s_0460[m] + s_1410[m] 		1	  0.00	   Inf	  0.00
r_0507No1	glycine-cleavage complex (lipoylprotein) (No1)	s_1410[m] + s_1488[m] + 3.0899e-07 prot_P39726[c] + 3.0899e-07 prot_P48015[c] + 3.0899e-07 prot_P09624[c] + 3.0899e-07 prot_P49095[c]  <=> s_0307[m] + s_0421[m] + s_0628[m] 		1	  0.00	   Inf	  0.00
r_0508No1	glycine-cleavage complex (lipoylprotein) (No1)	s_0628[m] + s_1200[m] + 3.0899e-07 prot_P39726[c] + 3.0899e-07 prot_P48015[c] + 3.0899e-07 prot_P09624[c] + 3.0899e-07 prot_P49095[c]  <=> s_0799[m] + s_1098[m] + s_1205[m] 		1	  0.00	   Inf	  0.00
r_0509No1	glycine-cleavage system (lipoamide) (No1)	s_1409[m] + s_1488[m] + 3.0899e-07 prot_P39726[c] + 3.0899e-07 prot_P48015[c] + 3.0899e-07 prot_P09624[c] + 3.0899e-07 prot_P49095[c]  <=> s_0307[m] + s_0421[m] + s_0627[m] 		1	  0.00	   Inf	  0.00
arm_r_0510	glycogen (starch) synthase (arm)	s_0803[c] + s_1543[c]  <=> pmet_r_0510[c] 		1	  0.00	   Inf	  0.00
r_0510No1	glycogen (starch) synthase (No1)	pmet_r_0510[c] + 1.4727e-06 prot_P23337[c] + 1.4727e-06 prot_P47011[c]  <=> s_0773[c] + s_0794[c] + s_1538[c] 		1	  0.00	   Inf	  0.00
r_0510No2	glycogen (starch) synthase (No2)	pmet_r_0510[c] + 1.2258e-06 prot_P23337[c] + 1.2258e-06 prot_P36143[c]  <=> s_0773[c] + s_0794[c] + s_1538[c] 		1	  0.00	   Inf	  0.00
r_0510No3	glycogen (starch) synthase (No3)	pmet_r_0510[c] + 1.4777e-06 prot_P47011[c] + 1.4777e-06 prot_P27472[c]  <=> s_0773[c] + s_0794[c] + s_1538[c] 		1	  0.00	   Inf	  0.00
r_0510No4	glycogen (starch) synthase (No4)	pmet_r_0510[c] + 1.2294e-06 prot_P36143[c] + 1.2294e-06 prot_P27472[c]  <=> s_0773[c] + s_0794[c] + s_1538[c] 		1	  0.00	   Inf	  0.00
r_0511No1	glycogen phosphorylase (No1)	s_0773[c] + s_1322[c] + 5.5006e-06 prot_P06738[c]  <=> s_0567[c] 		1	  0.00	   Inf	  0.00
arm_r_0512	glycyl-tRNA synthetase (arm)	s_0434[c] + s_1003[c] + s_1593[c]  <=> pmet_r_0512[c] 		1	  0.00	   Inf	  0.00
r_0512No1	glycyl-tRNA synthetase (No1)	pmet_r_0512[c] + 0.00038052 prot_P38088[c]  <=> s_0423[c] + s_0633[c] + s_0757[c] 		1	  0.00	   Inf	  0.00
r_0512No2	glycyl-tRNA synthetase (No2)	pmet_r_0512[c] + 0.00038052 prot_Q06817[c]  <=> s_0423[c] + s_0633[c] + s_0757[c] 		1	  0.00	   Inf	  0.00
r_0514No1	GMP synthase (No1)	s_0434[c] + s_0803[c] + s_0999[c] + s_1565[c] + 9.1075e-05 prot_P38625[c]  <=> s_0423[c] + s_0633[c] + s_0782[c] + 2 s_0794[c] + s_0991[c] 		1	  0.00	   Inf	  0.00
r_0518No1	GPI-anchor assembly, step 2 (No1)	s_0331[er] + s_0804[er] + 1.7253e-06 prot_P23797[c]  <=> s_0329[er] + s_0363[er] + s_0795[er] 		1	  0.00	   Inf	  0.00
r_0519No1	GPI-anchor assembly, step 5 (No1)	s_0330[er] + s_0644[er] + 3.9179e-06 prot_P25580[c] + 3.9179e-06 prot_P47088[c]  <=> s_0334[er] + s_0646[er] 		1	  0.00	   Inf	  0.00
r_0520No1	GPI-anchor assembly, step 6 (No1)	s_0334[er] + s_1352[er] + 2.8144e-07 prot_P36051[c]  <=> s_0337[er] 		1	  0.00	   Inf	  0.00
r_0521No1	GPI-anchor assembly, step 7 (No1)	s_0337[er] + s_0644[er] + 3.9179e-06 prot_P38211[c]  <=> s_0339[er] + s_0646[er] 		1	  0.00	   Inf	  0.00
r_0522No1	GPI-anchor assembly, step 8 (No1)	s_0339[er] + s_0644[er] + 3.9179e-06 prot_P30777[c]  <=> s_0338[er] 		1	  0.00	   Inf	  0.00
arm_r_0523	GPI-anchor assembly, step 9 (arm)	s_0338[er] + s_1352[er]  <=> pmet_r_0523[er] 		1	  0.00	   Inf	  0.00
r_0523No1	GPI-anchor assembly, step 9 (No1)	pmet_r_0523[er] + 2.8144e-07 prot_Q06636[c]  <=> s_0332[er] + s_0620[er] 		1	  0.00	   Inf	  0.00
r_0523No2	GPI-anchor assembly, step 9 (No2)	pmet_r_0523[er] + 2.8144e-07 prot_Q07830[c]  <=> s_0332[er] + s_0620[er] 		1	  0.00	   Inf	  0.00
r_0524No1	GTP cyclohydrolase I (No1)	s_0785[c] + s_0803[c] + 0.0071225 prot_P51601[c]  <=> s_0346[c] + s_0722[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0525No1	GTP cyclohydrolase II (No1)	s_0785[c] + 3 s_0803[c] + 6.43e-07 prot_P38066[c]  <=> s_0141[c] + s_0633[c] + s_0722[c] + 2 s_0794[c] 		1	  0.00	   Inf	  0.00
r_0526No1	guanine deaminase (No1)	s_0787[c] + s_0794[c] + s_0803[c] + 4.2801e-07 prot_Q07729[c]  <=> s_0357[c] + s_0419[c] 		1	  0.00	   Inf	  0.00
r_0527No1	guanine phosphoribosyltransferase (No1)	s_0787[c] + s_1386[c] + 3.6216e-06 prot_Q04178[c]  <=> s_0633[c] + s_0782[c] 		1	  0.00	   Inf	  0.00
r_0528No1	guanylate kinase (No1)	s_0434[c] + s_0782[c] + 7.0502e-07 prot_P15454[c]  <=> s_0394[c] + s_0739[c] 		1	  0.00	   Inf	  0.00
r_0529No1	guanylate kinase (GMP:dATP) (No1)	s_0586[c] + s_0782[c] + 7.0502e-07 prot_P15454[c]  <=> s_0582[c] + s_0739[c] 		1	  0.00	   Inf	  0.00
r_0530No1	heme O monooxygenase (No1)	s_0812[m] + s_1205[m] + s_1278[m] + 1.0851e-05 prot_P48360[c] + 1.0851e-05 prot_Q12184[c]  <=> s_0807[m] + s_0811[m] + s_1200[m] 		1	  0.00	   Inf	  0.00
r_0531No1	Heme O synthase (No1)	s_0191[m] + s_0712[m] + s_0807[m] + 8.4175e-05 prot_P21592[c]  <=> s_0636[m] + s_0812[m] 		1	  0.00	   Inf	  0.00
r_0532No1	hexaprenyldihydroxybenzoate methyltransferase (No1)	s_0154[m] + s_0799[m] + s_1419[m] + 3.9683e-05 prot_O13525[c] + 3.9683e-05 prot_P27697[c] + 3.9683e-05 prot_P53318[c] + 3.9683e-05 prot_Q05779[c] + 3.9683e-05 prot_P49017[c] + 3.9683e-05 prot_P27680[c] + 3.9683e-05 prot_P41735[c]  <=> s_1415[m] + s_1535[m] 		1	  0.00	   Inf	  0.00
arm_r_0533	hexokinase (D-fructose:ATP) (arm)	s_0434[c] + s_0553[c]  <=> pmet_r_0533[c] 		1	  0.00	   Inf	  0.00
r_0533No1	hexokinase (D-fructose:ATP) (No1)	pmet_r_0533[c] + 1.0138e-06 prot_P04806[c]  <=> s_0394[c] + s_0557[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0533No2	hexokinase (D-fructose:ATP) (No2)	pmet_r_0533[c] + 2.1924e-06 prot_P04807[c]  <=> s_0394[c] + s_0557[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
arm_r_0534	hexokinase (D-glucose:ATP) (arm)	s_0434[c] + s_0563[c]  <=> pmet_r_0534[c] 		1	  0.00	   Inf	  0.00
r_0534No1	hexokinase (D-glucose:ATP) (No1)	pmet_r_0534[c] + 1.0138e-06 prot_P17709[c]  <=> s_0394[c] + s_0568[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0534No2	hexokinase (D-glucose:ATP) (No2)	1.0138e-06 prot_P04806[c] + pmet_r_0534[c]  <=> s_0394[c] + s_0568[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0534No3	hexokinase (D-glucose:ATP) (No3)	2.1924e-06 prot_P04807[c] + pmet_r_0534[c]  <=> s_0394[c] + s_0568[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
arm_r_0535	hexokinase (D-mannose:ATP) (arm)	s_0434[c] + s_0571[c]  <=> pmet_r_0535[c] 		1	  0.00	   Inf	  0.00
r_0535No1	hexokinase (D-mannose:ATP) (No1)	1.0138e-06 prot_P04806[c] + pmet_r_0535[c]  <=> s_0394[c] + s_0574[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0535No2	hexokinase (D-mannose:ATP) (No2)	2.1924e-06 prot_P04807[c] + pmet_r_0535[c]  <=> s_0394[c] + s_0574[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0536No1	histidinol dehydrogenase (No1)	s_0803[c] + s_1010[c] + 2 s_1198[c] + 7.9365e-06 prot_P00815[c]  <=> 3 s_0794[c] + s_1006[c] + 2 s_1203[c] 		1	  0.00	   Inf	  0.00
r_0537No1	histidinol-phosphatase (No1)	s_0803[c] + s_1011[c] + 1.298e-07 prot_P38635[c]  <=> s_1010[c] + s_1322[c] 		1	  0.00	   Inf	  0.00
r_0538No1	histidinol-phosphate transaminase (No1)	s_0207[c] + s_0991[c] + 6.7751e-05 prot_P07172[c]  <=> s_0180[c] + s_1011[c] 		1	  0.00	   Inf	  0.00
r_0539No1	histidyl-tRNA synthetase (No1)	s_0434[c] + s_1006[c] + s_1594[c] + 6.9444e-06 prot_P07263[c]  <=> s_0423[c] + s_0633[c] + s_0832[c] 		1	  0.00	   Inf	  0.00
r_0540No1	histidyl-tRNA synthetase (No1)	s_0437[m] + s_1008[m] + s_1595[m] + 6.9444e-06 prot_P07263[c]  <=> s_0424[m] + s_0636[m] + s_0833[m] 		1	  0.00	   Inf	  0.00
r_0541No1	hnRNP arginine N-methyltransferase (No1)	s_1006[c] + s_1416[c] + 3.9683e-05 prot_P38074[c]  <=> s_0794[c] + s_1183[c] + s_1413[c] 		1	  0.00	   Inf	  0.00
r_0542No1	homoacontinate hydratase (No1)	s_0454[m] + s_0807[m] + 1.2018e-05 prot_P49367[c]  <=> s_0836[m] 		1	  0.00	   Inf	  0.00
r_0543No1	homocitrate synthase (No1)	s_0183[n] + s_0377[n] + s_0808[n] + 0.00045021 prot_P48570[c]  <=> s_0533[n] + s_0800[n] + s_0835[n] 		1	  0.00	1000.00	  0.00
arm_r_0544	homocysteine S-methyltransferase (arm)	s_1012[c] + s_1416[c]  <=> pmet_r_0544[c] 		1	  0.00	   Inf	  0.00
r_0544No1	homocysteine S-methyltransferase (No1)	pmet_r_0544[c] + 0.00073099 prot_Q12525[c]  <=> s_0794[c] + s_1029[c] + s_1413[c] 		1	  0.00	   Inf	  0.00
r_0544No2	homocysteine S-methyltransferase (No2)	pmet_r_0544[c] + 0.00073099 prot_Q08985[c]  <=> s_0794[c] + s_1029[c] + s_1413[c] 		1	  0.00	   Inf	  0.00
r_0545No1	homoisocitrate dehydrogenase (No1)	s_0836[m] + s_1200[m] + 1.634e-05 prot_P40495[c]  <=> s_0177[m] + s_0460[m] + s_0799[m] + s_1205[m] 		1	  0.00	   Inf	  0.00
r_0546No1	homoserine dehydrogenase (NADH) (No1)	s_0794[c] + s_0978[c] + s_1203[c] + 1.2302e-05 prot_P31116[c]  <=> s_1014[c] + s_1198[c] 		1	  0.00	   Inf	  0.00
r_0547No1	homoserine dehydrogenase (NADP) (No1)	s_0794[c] + s_0978[c] + s_1212[c] + 1.2302e-05 prot_P31116[c]  <=> s_1014[c] + s_1207[c] 		1	  0.00	   Inf	  0.00
r_0548No1	homoserine kinase (No1)	s_0434[c] + s_1014[c] + 6.8083e-06 prot_P17423[c]  <=> s_0394[c] + s_0794[c] + s_1238[c] 		1	  0.00	   Inf	  0.00
r_0549No1	homoserine O-trans-acetylase (No1)	s_0373[c] + s_1014[c] + 2.2769e-06 prot_P08465[c]  <=> s_0529[c] + s_1233[c] 		1	  0.00	   Inf	  0.00
arm_r_0550	hydrogen peroxide reductase (thioredoxin) (arm)	s_0837[c] + s_1616[c]  <=> pmet_r_0550[c] 		1	  0.00	   Inf	  0.00
r_0550No1	hydrogen peroxide reductase (thioredoxin) (No1)	pmet_r_0550[c] + 2.9026e-07 prot_Q04120[c] + 2.9026e-07 prot_P22803[c]  <=> 2 s_0803[c] + s_1620[c] 		1	  0.00	   Inf	  0.00
r_0550No2	hydrogen peroxide reductase (thioredoxin) (No2)	pmet_r_0550[c] + 2.9026e-07 prot_Q04120[c] + 2.9026e-07 prot_P22217[c]  <=> 2 s_0803[c] + s_1620[c] 		1	  0.00	   Inf	  0.00
r_0551No1	hydrogen peroxide reductase (thioredoxin) (No1)	s_0838[m] + s_1617[m] + 2.9026e-07 prot_P34227[c] + 2.9026e-07 prot_P25372[c]  <=> 2 s_0807[m] + s_1621[m] 		1	  0.00	   Inf	  0.00
arm_r_0552	hydrogen peroxide reductase (thioredoxin) (arm)	s_0840[p] + s_1619[p]  <=> pmet_r_0552[p] 		1	  0.00	   Inf	  0.00
r_0552No1	hydrogen peroxide reductase (thioredoxin) (No1)	2.9026e-07 prot_P22803[c] + pmet_r_0552[p] + 2.9026e-07 prot_P38013[c]  <=> 2 s_0809[p] + s_1623[p] 		1	  0.00	   Inf	  0.00
r_0552No2	hydrogen peroxide reductase (thioredoxin) (No2)	2.9026e-07 prot_P22217[c] + pmet_r_0552[p] + 2.9026e-07 prot_P38013[c]  <=> 2 s_0809[p] + s_1623[p] 		1	  0.00	   Inf	  0.00
r_0553No1	hydroxyacylglutathione hydrolase (No1)	s_0033[c] + s_0803[c] + 2.8374e-07 prot_Q05584[c]  <=> s_0025[c] + s_0750[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0554No1	hydroxyacylglutathione hydrolase (No1)	s_0034[m] + s_0807[m] + 2.8374e-07 prot_Q12320[c]  <=> s_0027[m] + s_0752[m] + s_0799[m] 		1	  0.00	   Inf	  0.00
r_0555No1	hydroxybenzoate octaprenyltransferase (No1)	s_0287[m] + s_0831[m] + 0.13889 prot_P32378[c]  <=> s_0216[m] + s_0636[m] 		1	  0.00	   Inf	  0.00
r_0556No1	hydroxyethylthiazole kinase (No1)	s_0310[c] + s_0434[c] + 4.9781e-06 prot_P41835[c]  <=> s_0293[c] + s_0394[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0557No1	hydroxymethylbilane synthase (No1)	s_0803[c] + 4 s_1372[c] + 0.0044444 prot_P28789[c]  <=> 4 s_0419[c] + s_1378[c] 		1	  0.00	   Inf	  0.00
arm_r_0558	hydroxymethylglutaryl CoA reductase (arm)	s_0218[c] + 2 s_0794[c] + 2 s_1212[c]  <=> pmet_r_0558[c] 		1	  0.00	   Inf	  0.00
r_0558No1	hydroxymethylglutaryl CoA reductase (No1)	pmet_r_0558[c] + 0.0053356 prot_P12684[c]  <=> s_0028[c] + s_0529[c] + 2 s_1207[c] 		1	  0.00	   Inf	  0.00
r_0558No2	hydroxymethylglutaryl CoA reductase (No2)	pmet_r_0558[c] + 0.0053387 prot_P12683[c]  <=> s_0028[c] + s_0529[c] + 2 s_1207[c] 		1	  0.00	   Inf	  0.00
r_0559No1	hydroxymethylglutaryl CoA synthase (No1)	s_0367[c] + s_0373[c] + s_0803[c] + 6.0386e-05 prot_P54839[c]  <=> s_0218[c] + s_0529[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0560No1	hydroxymethylglutaryl CoA synthase (No1)	s_0370[m] + s_0376[m] + s_0807[m] + 6.0386e-05 prot_P54839[c]  <=> s_0221[m] + s_0532[m] + s_0799[m] 		1	  0.00	   Inf	  0.00
arm_r_0561	hydroxymethylpyrimidine kinase (ATP) (arm)	s_0270[c] + s_0434[c]  <=> pmet_r_0561[c] 		1	  0.00	   Inf	  0.00
r_0561No1	hydroxymethylpyrimidine kinase (ATP) (No1)	pmet_r_0561[c] + 0.00064599 prot_Q08224[c]  <=> s_0268[c] + s_0394[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0561No2	hydroxymethylpyrimidine kinase (ATP) (No2)	pmet_r_0561[c] + 0.00064599 prot_Q08975[c]  <=> s_0268[c] + s_0394[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0561No3	hydroxymethylpyrimidine kinase (ATP) (No3)	pmet_r_0561[c] + 0.00064599 prot_Q06490[c]  <=> s_0268[c] + s_0394[c] + s_0794[c] 		1	  0.00	   Inf	  0.00
r_0562No1	hypoxanthine phosphoribosyltransferase (Hypoxanthine) (No1)	s_0843[c] + s_1386[c] + 1.213e-05 prot_Q04178[c]  <=> s_0633[c] + s_0849[c] 		1	  0.00	   Inf	  0.00
r_0563No1	Imidazole-glycerol-3-phosphate synthase (No1)	s_0312[c] + s_0999[c] + 2.0129e-06 prot_P33734[c]  <=> s_0403[c] + s_0550[c] + s_0794[c] + s_0991[c] 		1	  0.00	   Inf	  0.00
r_0564No1	imidazoleglycerol-phosphate dehydratase (No1)	s_0550[c] + 2.7778e-07 prot_P06633[c]  <=> s_0207[c] + s_0803[c] 		1	  0.00	   Inf	  0.00
arm_r_0565	IMP dehydrogenase (arm)	s_0803[c] + s_0849[c] + s_1198[c]  <=> pmet_r_0565[c] 		1	  0.00	   Inf	  0.00
r_0565No1	IMP dehydrogenase (No1)	pmet_r_0565[c] + 0.00069444 prot_P38697[c]  <=> s_0794[c] + s_1203[c] + s_1565[c] 		1	  0.00	   Inf	  0.00
r_0565No2	IMP dehydrogenase (No2)	pmet_r_0565[c] + 0.00069444 prot_P50095[c]  <=> s_0794[c] + s_1203[c] + s_1565[c] 		1	  0.00	   Inf	  0.00
r_0565No3	IMP dehydrogenase (No3)	pmet_r_0565[c] + 0.00069444 prot_P50094[c]  <=> s_0794[c] + s_1203[c] + s_1565[c] 		1	  0.00	   Inf	  0.00
r_0566No1	indole-3-glycerol-phosphate synthase (No1)	s_0076[c] + s_0794[c] + 2.5025e-05 prot_P00937[c]  <=> s_0086[c] + s_0456[c] + s_0803[c] 		1	  0.00	   Inf	  0.00
arm_r_0567	indole-3-pyruvate decarboxylase (arm)	s_0794[c] + s_0855[c]  <=> pmet_r_0567[c] 		1	  0.00	   Inf	  0.00
r_0567No1	indole-3-pyruvate decarboxylase (No1)	4.4803e-06 prot_P26263[c] + pmet_r_0567[c]  <=> s_0456[c] + s_0850[c] 		1	  0.00	   Inf	  0.00
r_0567No2	indole-3-pyruvate decarboxylase (No2)	4.4803e-06 prot_P06169[c] + pmet_r_0567[c]  <=> s_0456[c] + s_0850[c] 		1	  0.00	   Inf	  0.00
r_0567No3	indole-3-pyruvate decarboxylase (No3)	4.4803e-06 prot_P16467[c] + pmet_r_0567[c]  <=> s_0456[c] + s_0850[c] 		1	  0.00	   Inf	  0.00
r_0568No1	inorganic diphosphatase (No1)	s_0633[c] + s_0803[c] + 1.0684e-06 prot_P00817[c]  <=> s_0794[c] + 2 s_1322[c] 		1	  0.00	   Inf	  0.00
r_0569No1	inorganic diphosphatase (No1)	s_0636[m] + s_0807[m] + 1.0684e-06 prot_P28239[c]  <=> s_0799[m] + 2 s_1326[m] 		1	  0.00	   Inf	  0.00
arm_r_0570	inosine monophosphate cyclohydrolase (arm)	s_1365[c]  <=> pmet_r_0570[c] 		1	  0.00	   Inf	  0.00
r_0570No1	inosine monophosphate cyclohydrolase (No1)	pmet_r_0570[c] + 3.23e-05 prot_P54113[c]  <=> s_0803[c] + s_0849[c] 		1	  0.00	   Inf	  0.00
r_0570No2	inosine monophosphate cyclohydrolase (No2)	pmet_r_0570[c] + 3.23e-05 prot_P38009[c]  <=> s_0803[c] + s_0849[c] 		1	  0.00	   Inf	  0.00
r_0571No1	inositol-1,3,4,5,6-pentakisphosphate 2-kinase (No1)	s_0438[n] + s_0800[n] + s_1157[n] + 4.9781e-06 prot_Q06667[c]  <=> s_0398[n] + s_1159[n] 		1	  0.00	   Inf	  0.00
r_0572No1	inositol-1,3,4,5-triphosphate 6-kinase, nucleus (No1)	s_0123[n] + s_0438[n] + s_0800[n] + 4.9781e-06 prot_P07250[c]  <=> s_0398[n] + s_1157[n] 		1	  0.00	   Inf	  0.00
r_0573No1	inositol-1,4,5,6- tetrakisphosphate 3-kinase, nucleus (No1)	s_0124[n] + s_0438[n] + s_0800[n] + 4.9781e-06 prot_P07250[c]  <=> s_0398[n] + s_1157[n] 		1	  0.00	   Inf	  0.00
r_0574No1	inositol-1,4,5-triphosphate 6-kinase, nucleus (No1)	s_0125[n] + s_0438[n] + s_0800[n] + 4.9781e-06 prot_P07250[c]  <=> s_0124[n] + s_0398[n] 		1	  0.00	   Inf	  0.00
r_0575No1	inositol-1,4,5-trisphosphate 3-kinase, nucleus (No1)	s_0125[n] + s_0438[n] + s_0800[n] + 4.9781e-06 prot_P07250[c]  <=> s_0123[n] + s_0398[n] 		1	  0.00	   Inf	  0.00
r_0596No1	IPS phospholipase C (No1)	s_0804[er] + s_1116[er] + 1.3228e-05 prot_P40015[c]  <=> s_0475[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0597No1	IPS phospholipase C (No1)	s_0804[er] + s_1119[er] + 1.3228e-05 prot_P40015[c]  <=> s_0478[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0598No1	IPS phospholipase C (No1)	s_0804[er] + s_1128[er] + 1.3228e-05 prot_P40015[c]  <=> s_0487[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0599No1	IPS phospholipase C (No1)	s_0804[er] + s_1131[er] + 1.3228e-05 prot_P40015[c]  <=> s_0490[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0600No1	IPS phospholipase C (No1)	s_0804[er] + s_1122[er] + 1.3228e-05 prot_P40015[c]  <=> s_0481[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0601No1	IPS phospholipase C (No1)	s_0804[er] + s_1125[er] + 1.3228e-05 prot_P40015[c]  <=> s_0484[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0602No1	IPS phospholipase C (No1)	s_0804[er] + s_1134[er] + 1.3228e-05 prot_P40015[c]  <=> s_0493[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0603No1	IPS phospholipase C (No1)	s_0804[er] + s_1137[er] + 1.3228e-05 prot_P40015[c]  <=> s_0496[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0604No1	IPS phospholipase C (No1)	s_0804[er] + s_1140[er] + 1.3228e-05 prot_P40015[c]  <=> s_0499[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0605No1	IPS phospholipase C (No1)	s_0804[er] + s_1143[er] + 1.3228e-05 prot_P40015[c]  <=> s_0502[er] + s_1111[er] 		1	  0.00	   Inf	  0.00
r_0606No1	IPS phospholipase C (No1)	s_0804[er] + s_0861[er] + 1.3228e-05 prot_P40015[c]  <=> s_0475[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0607No1	IPS phospholipase C (No1)	s_0804[er] + s_0864[er] + 1.3228e-05 prot_P40015[c]  <=> s_0478[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0608No1	IPS phospholipase C (No1)	s_0804[er] + s_0873[er] + 1.3228e-05 prot_P40015[c]  <=> s_0487[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0609No1	IPS phospholipase C (No1)	s_0804[er] + s_0876[er] + 1.3228e-05 prot_P40015[c]  <=> s_0490[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0610No1	IPS phospholipase C (No1)	s_0804[er] + s_0867[er] + 1.3228e-05 prot_P40015[c]  <=> s_0481[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0611No1	IPS phospholipase C (No1)	s_0804[er] + s_0870[er] + 1.3228e-05 prot_P40015[c]  <=> s_0484[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0612No1	IPS phospholipase C (No1)	s_0804[er] + s_0879[er] + 1.3228e-05 prot_P40015[c]  <=> s_0493[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0613No1	IPS phospholipase C (No1)	s_0804[er] + s_0882[er] + 1.3228e-05 prot_P40015[c]  <=> s_0496[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0614No1	IPS phospholipase C (No1)	s_0804[er] + s_0885[er] + 1.3228e-05 prot_P40015[c]  <=> s_0499[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0615No1	IPS phospholipase C (No1)	s_0804[er] + s_0888[er] + 1.3228e-05 prot_P40015[c]  <=> s_0502[er] + s_1109[er] 		1	  0.00	   Inf	  0.00
r_0616No1	IPS phospholipase C (No1)	s_0807[m] + s_0896[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0477[m] 		1	  0.00	   Inf	  0.00
r_0617No1	IPS phospholipase C (No1)	s_0807[m] + s_0899[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0480[m] 		1	  0.00	   Inf	  0.00
r_0618No1	IPS phospholipase C (No1)	s_0807[m] + s_0908[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0489[m] 		1	  0.00	   Inf	  0.00
r_0619No1	IPS phospholipase C (No1)	s_0807[m] + s_0911[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0492[m] 		1	  0.00	   Inf	  0.00
r_0620No1	IPS phospholipase C (No1)	s_0807[m] + s_0902[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0483[m] 		1	  0.00	   Inf	  0.00
r_0621No1	IPS phospholipase C (No1)	s_0807[m] + s_0905[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0486[m] 		1	  0.00	   Inf	  0.00
r_0622No1	IPS phospholipase C (No1)	s_0807[m] + s_0914[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0495[m] 		1	  0.00	   Inf	  0.00
r_0623No1	IPS phospholipase C (No1)	s_0807[m] + s_0917[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0498[m] 		1	  0.00	   Inf	  0.00
r_0624No1	IPS phospholipase C (No1)	s_0807[m] + s_0920[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0501[m] 		1	  0.00	   Inf	  0.00
r_0625No1	IPS phospholipase C (No1)	s_0807[m] + s_0923[m] + 1.3228e-05 prot_P40015[c]  <=> s_0129[m] + s_0504[m] 		1	  0.00	   Inf	  0.00
r_0626No1	IPS phospholipase C (No1)	s_0807[m] + s_1118[m] + 1.3228e-05 prot_P40015[c]  <=> s_0477[m] + s_1112[m] 		1	  0.00	   Inf	  0.00
r_0627No1	IPS phospholipase C (No1)	s_0807[m] + s_1121[m] + 1.3228e-05 prot_P40015[c]  <=> s_0480[m] + s_1112[m] 		1	  0.00	   Inf	  0.00
r_0628No1	IPS phospholipase C (No1)	s_0807[m] + s_1130[m] + 1.3228e-05 prot_P40015[c]  <=> s_0489[m] + s_1112[m] 		1	  0.00	   Inf	  0.00
r_0629No1	IPS phospholipase C (No1)	s_0807[m] + s_1133[m] + 1.3228e-05 prot_P40015[c]  <=> s_0492[m] + s_1112[m] 		1	  0.00	   Inf	  0.00
r_0630No1	IPS phospholipase C (No1)	s_0807[m] + s_1124[m] + 1.3228e-05 prot_P40015[c]  <=> s_0483[m] + s_1112[m] 		1	  0.00	   Inf	  0.00
