uniprot,mw,abundance
P52593,188543.0,0.000133
P40185,15912.5,0.002064
Q08774,27979.9,1.4400000000000001e-05
Q12057,32080.9,2e-05
P35189,27431.4,7e-05
P54964,30868.7,6.48e-05
P0C5M3,10583.6,
P53821,9706.3,1.2e-06
P40052,23203.8,2.3100000000000002e-05
Q3E7B5,7281.0,8.800000000000001e-08
P36146,59353.0,8.24e-06
P53394,83390.9,4.41e-06
Q12287,8051.2,6.85e-05
P39725,11646.9,9.179999999999999e-07
Q04562,76347.2,1.89e-06
P53166,63094.6,9.3e-06
Q2V2P7,9101.1,3.7799999999999997e-07
P47116,91414.7,4.55e-05
Q12189,28253.3,0.000161
Q03735,126134.2,3.82e-05
Q99219,34105.2,2.0299999999999996e-06
P0CX78,38672.8,1.23e-06
P38011,34800.6,0.006407
P33324,36074.7,3.39e-05
P28319,24256.4,9.18e-05
P43541,17481.6,1.15e-06
P40885,62863.3,1.17e-06
P25582,96489.0,3.29e-05
P36173,68968.9,1.21e-06
P50264,57792.2,5.93e-05
O13329,65309.2,1.7e-05
Q04031,27983.9,5.67e-05
Q06819,16773.6,1.1100000000000002e-06
P39542,45954.7,1.26e-06
Q02794,50268.5,3.48e-06
Q3E791,11317.6,1.0000000000000001e-07
P26798,34220.5,8.33e-06
Q99231,198852.1,4.08e-06
Q12487,18479.8,0.000109
P32910,36126.5,1.39e-05
Q07657,62616.6,0.000115
Q3E778,3929.9,9.079999999999999e-07
P38115,38874.8,0.000315
P24783,61007.3,0.000616
P53218,18216.2,3.85e-05
P50874,55281.8,9.47e-06
Q06537,15782.7,1.56e-06
P32909,81404.9,4.61e-05
P07170,24252.0,0.001717
P17121,73649.4,2.27e-05
P0CF16,33963.9,1.99e-06
Q05451,6582.9,
P40460,80494.3,1.62e-05
P06105,134788.8,0.000555
P36017,23075.2,0.000138
Q8TGM1,3658.6,2.0899999999999998e-07
P47093,12385.5,1.82e-05
Q12406,53802.7,5.43e-05
P06782,72033.1,0.000104
A0A023PXJ3,13271.0,
P32597,156734.6,5.98e-05
P0CH08,14568.3,0.000397
Q08949,69688.4,3.37e-06
A0A023PXQ9,11201.1,1.17e-06
P35727,13514.3,2e-05
P33894,107179.9,1.72e-06
Q12147,11392.6,2.58e-07
P0C5N2,4633.3,
P38116,20427.5,8.51e-05
P50110,37493.2,1.7100000000000002e-05
P25608,40118.2,2.37e-06
P38316,21105.0,1.2700000000000001e-06
P40509,33805.0,0.000288
Q04019,23202.1,1.37e-06
P40570,27592.5,2.27e-06
Q02749,33119.6,2.94e-06
P28006,88513.4,1.3600000000000001e-06
P90471,8562.3,6.3e-08
P53270,53437.6,2e-05
Q8TGN6,23724.7,3.1e-08
Q02046,36239.0,0.000219
Q12506,12524.7,4.66e-07
Q99359,74708.4,8.48e-06
P53330,17792.9,3.1899999999999996e-05
P16523,31111.3,1.12e-06
P53304,54467.8,1.26e-06
P22224,105023.6,5.15e-05
P47152,19051.1,1.91e-06
P52919,37383.4,1e-05
P38222,62541.0,6.8e-05
Q08971,17440.8,0.000484
P40985,103482.0,1.3e-06
Q04329,14328.7,3.68e-05
P17629,87807.3,3.51e-05
P08593,30950.3,9.44e-06
O13558,12017.8,1.1100000000000002e-06
Q07534,34222.1,1.7899999999999998e-05
P14682,34019.8,9.42e-05
P32908,141270.5,7.879999999999999e-05
P53203,52953.4,4.67e-06
P40416,77546.2,3.55e-05
P40103,27298.6,1.5e-06
Q3E7Z4,6310.0,
Q06109,31143.4,2.02e-05
P53880,17627.1,1.4499999999999999e-06
P53851,47176.3,2.02e-05
Q05612,11920.1,1.16e-06
P30606,66715.8,7.38e-06
A0A023PXB9,13392.0,9.84e-07
Q06708,99751.4,0.000114
P53908,15335.2,2.08e-05
P23833,33174.3,3.06e-05
P40097,12460.3,1.2e-06
P43617,34408.5,2.87e-06
P49089,64455.8,0.0014
P53725,21149.8,1.9600000000000002e-05
Q03880,13961.1,0.000124
P32598,35900.6,0.000569
P53975,31323.3,1.28e-06
P0CX22,203785.1,1.3e-06
P07258,45361.0,0.000242
P36159,96790.7,6.0899999999999996e-05
Q05942,24642.5,4.88e-05
P54790,72056.5,7.55e-07
Q03085,31925.2,1.22e-06
P53901,46225.3,4.3799999999999996e-06
P25346,57329.2,1.4299999999999999e-06
P32911,12313.3,0.001187
P42943,59725.2,0.000251
P47171,191653.8,1.25e-05
P20081,12157.0,0.0007
P38701,13912.2,0.001839
P50088,10546.4,1.72e-06
P32351,39050.1,4.5299999999999997e-05
Q07500,61664.8,3.54e-06
P47029,117207.5,9.5e-06
P39548,26449.6,2.13e-05
P23642,61072.2,5.18e-05
P27344,22643.1,9.27e-06
P47004,11879.9,1e-06
Q03778,24530.2,1.06e-05
Q06625,174929.9,1.06e-05
Q02805,92358.5,1.25e-05
P0C5M1,3690.6,2.04e-06
P0CX84,13932.9,0.00596
Q2V2P0,9261.9,
P11491,62976.5,6.0100000000000004e-05
P40987,116658.0,9.73e-06
P53902,14850.4,3.700000000000001e-08
P23287,62997.7,7.47e-05
P34215,12321.4,1.61e-06
P09007,25535.4,1.9600000000000002e-05
P43609,63146.6,0.000187
P41543,54053.1,0.000177
P41698,66278.3,2.3e-06
P0C0X0,7570.0,0.000334
Q12098,84331.6,4.57e-06
P33413,80606.4,1.8400000000000002e-06
Q99316,32398.4,3.26e-05
Q02908,63673.9,5.98e-05
P39683,49016.0,0.000404
P38727,26974.8,1.4499999999999999e-06
P38220,12848.6,1.44e-06
P29465,131593.5,2.48e-05
P39108,42327.4,6.56e-06
P40577,42792.9,1.49e-06
P38362,18892.3,1.3600000000000001e-06
P28817,56294.0,5.34e-05
P87263,19864.8,1.2e-06
Q8TGJ0,6311.4,
P47144,80653.2,1.31e-06
P36000,81846.5,6.57e-05
P50102,53626.1,1.55e-05
A0A023PYJ0,13459.4,
P40212,22550.5,0.001635
P12945,98920.2,0.0002
Q8TGU8,3855.7,
P32332,35166.5,0.000119
Q06005,37249.9,1.4599999999999999e-05
P35201,62437.0,6.31e-06
Q02725,96553.2,0.000156
Q6B0X2,11983.3,2.23e-07
P38778,59760.7,2.35e-06
P48415,241624.8,4.21e-05
Q12107,30844.7,2.26e-06
P40360,65619.9,3.8599999999999995e-06
P08536,57710.9,5.36e-05
P0CX98,18609.1,6.999999999999999e-09
P25619,37032.9,7.91e-05
P07259,244996.8,0.000747
P38787,42818.8,5.77e-05
P38350,14654.1,1.33e-06
P14180,109894.8,1.54e-06
Q08226,109690.7,2.13e-06
P39936,103900.1,8.25e-05
P53039,27077.5,8.21e-07
P38758,57596.3,7.23e-05
O13540,14760.7,1.8799999999999998e-06
P53427,12888.8,1.04e-06
P53265,46660.3,1.53e-05
Q6Q5F3,17527.7,1.22e-06
P38930,29836.3,0.000256
Q02896,37230.0,3.33e-06
Q03175,40216.5,7.56e-06
P39109,171136.0,3.66e-05
P36172,63366.0,1.08e-06
P33309,44050.1,7.49e-05
P25502,111386.4,8.759999999999999e-06
Q12146,21944.3,1.98e-05
P07806,125764.8,0.000722
Q07629,34452.1,1.47e-06
P01120,34705.7,0.00027
P53965,32743.4,3.96e-05
P36027,39141.9,5.59e-05
P38871,65805.1,1.49e-06
P53251,24083.8,5.2600000000000005e-05
P54862,62740.3,1.75e-07
Q3E7B6,8383.2,2.15e-07
Q08559,14807.7,1.35e-06
Q3E790,9581.3,2.14e-05
P38860,57858.9,3.1699999999999997e-06
P38786,32238.8,7.54e-05
P53315,28439.9,6.1e-05
P22768,46922.1,0.000879
P39110,22064.0,8.279999999999999e-06
P36096,87870.1,1.3600000000000001e-06
P06777,126335.2,2.34e-05
Q03497,102361.5,4.79e-05
P42944,60537.8,5.860000000000001e-06
P38891,43603.5,0.001319
P35845,135055.8,3.15e-05
Q03186,14518.8,8e-08
P36110,33763.9,3.38e-06
Q06706,152930.2,0.000149
P40567,12838.2,8.81e-06
P47037,141316.7,3.9200000000000004e-05
Q06580,18501.6,1.7199999999999998e-05
P39083,112821.9,5.51e-06
P36023,101820.2,3.77e-06
P53193,21779.1,2.5e-05
P39535,97687.3,3.75e-05
Q02608,13652.3,1.15e-05
P38426,118818.2,0.000189
Q08553,20862.0,1.92e-05
P39106,88527.0,6.47e-05
P38275,15530.1,1.38e-06
P23615,168205.4,0.000185
Q8TGU7,7758.1,1.01e-06
P0CI67,21131.2,1.48e-06
Q02648,64862.8,8.109999999999999e-05
P07244,86041.7,0.000553
P32657,168226.0,4.3299999999999995e-05
P53201,55228.4,2.85e-05
Q06103,48946.9,0.000696
P32324,93279.1,0.002891
P30402,24813.8,6.94e-05
P06787,16115.9,0.000198
Q03373,36878.8,1.42e-05
Q08777,57571.5,1.37e-06
P0CF34,121946.4,
P38176,50902.5,1.03e-06
P53266,45079.7,2.99e-05
Q07804,66499.4,7.259999999999999e-05
P0C5Q3,5708.1,
Q05790,47358.3,1.16e-06
P38691,117065.0,2.42e-05
Q07928,16025.0,1.38e-06
Q04087,39367.7,1.77e-05
Q12159,24985.3,0.00039
Q06325,64483.7,5.11e-06
Q07824,64269.7,4.91e-05
Q06071,14550.1,1.74e-05
P46965,10822.0,9.54e-05
P32489,26458.5,0.000237
P87280,13049.3,1.17e-06
P42838,47431.0,6.32e-05
Q12425,20877.9,2.5600000000000002e-05
P00924,46811.5,0.003648
P40459,35024.5,8.03e-05
Q03648,52246.4,1.29e-05
Q3E7Y4,11980.5,4.2000000000000006e-08
P0C0W9,19732.0,0.000899
P35200,26508.7,3.3799999999999995e-05
Q02933,50176.0,7.889999999999999e-06
Q12340,91084.3,3.38e-06
P47005,77360.6,4.61e-06
P27476,44513.6,0.000971
P42884,41988.4,1.28e-06
Q6Q5K6,7514.7,2.56e-06
Q08321,13511.3,1.29e-06
P36155,36101.6,2.16e-05
Q12378,22529.9,1.4099999999999999e-05
Q06680,117793.1,2.0300000000000002e-05
P38704,60784.8,5.55e-05
P40163,22433.7,1.1399999999999999e-06
P05373,37733.6,0.000218
P53549,49397.7,0.000224
Q3E7B7,7961.5,5.19e-05
P23724,26866.3,1.08e-05
Q08931,14444.8,9.200000000000001e-07
P40057,14322.9,1.0300000000000001e-05
P53982,47868.0,4.75e-06
P14120,11423.5,0.001414
P38266,103880.3,3.08e-06
P53507,6871.0,4.18e-05
P31116,38502.4,0.000834
P38985,16442.1,9.94e-05
P0CX57,49073.0,1.86e-05
P32806,53804.2,3.3e-05
P26786,21632.5,0.003168
Q06058,32591.3,9.89e-06
P40572,28869.1,1.3600000000000001e-06
Q2V2Q1,12752.2,7.490000000000002e-07
P40161,51576.2,0.000127
P33441,44948.2,7.99e-05
P38221,51832.3,3.39e-05
P32477,78241.2,7.68e-05
Q05937,37734.1,1.7e-05
P32839,51113.1,2.4e-05
P36090,58876.2,4.09e-05
O14464,10716.3,2.3e-05
P40454,45076.7,4.8200000000000006e-05
O13573,12406.4,1.1e-06
P40011,25563.5,9.06e-06
P0CX66,49130.1,1.4099999999999999e-05
Q03018,187461.5,2.56e-06
P08153,79786.3,7.93e-06
P32900,81812.6,2.5399999999999997e-05
P39538,143087.9,8.25e-05
Q02774,23514.5,9.27e-05
P32481,57863.5,0.000555
P40363,33929.4,4.1700000000000004e-05
P47105,14398.2,1.2700000000000001e-06
P38230,37023.9,4.24e-05
P0C1V3,7405.6,
P32903,4505.7,0.001344
P21243,27998.1,0.000331
P33307,109328.7,0.000442
Q6WNK7,11077.6,1.22e-05
O13557,20600.5,1.2e-06
P25594,50236.8,2.16e-06
P38234,22914.1,0.00019
Q07881,14850.6,1.29e-06
Q06822,50563.6,2.39e-06
P18408,30371.5,3.47e-05
P38252,22097.6,1.74e-06
P39101,44847.3,6.29e-05
P40025,37708.1,4.04e-06
P53314,26731.9,1.85e-05
P38719,47895.3,4.88e-05
P36057,26975.3,0.000108
Q06168,48756.8,6.37e-05
Q04734,26692.8,1.37e-06
P43564,119470.7,1.2e-05
P20967,114412.3,0.000261
A0A023PZF9,11603.6,
P40536,13799.4,1.1399999999999999e-06
P32563,95502.3,0.000638
P53876,12485.9,5.26e-06
P19414,85372.2,0.001426
P16639,57923.0,2.12e-05
O13537,13749.7,1.16e-06
P29366,61612.0,7.4e-05
Q03904,12891.9,1.13e-06
Q12324,77937.4,3.02e-05
P18851,46575.7,0.000117
P04806,53724.8,0.00049
P53927,25455.4,0.000149
P40491,18372.3,1.3199999999999999e-05
Q03104,59589.0,5.5100000000000004e-05
Q12149,84036.4,4.09e-05
P38990,126889.1,8.939999999999999e-06
O14468,8610.6,1.6100000000000002e-05
P35195,11516.4,3.05e-05
Q08446,44855.9,2.94e-05
Q06389,22001.1,6.879999999999999e-05
Q12150,338196.0,1.56e-06
P49704,56305.2,2.69e-05
P31373,42535.4,0.000684
Q12442,36288.1,8.210000000000001e-06
P42223,98981.8,1.59e-06
P53064,65849.3,0.000112
P25373,12374.3,0.000101
Q06525,54098.0,1.38e-05
P41896,46605.1,9.76e-06
P38750,69969.6,2.87e-06
P36062,75467.2,6.9e-06
P53856,16153.0,1.59e-06
P53616,43417.4,0.000214
Q12010,34863.7,4.74e-05
P42947,42496.4,1.47e-05
P53822,45295.5,2.76e-05
P36040,30726.1,3.45e-05
P0C5N1,6612.1,
Q04472,58008.5,8.99e-05
Q12216,81177.1,2.86e-05
Q12006,44493.7,1.0700000000000001e-06
Q12748,84265.8,4.86e-06
Q2V2Q2,7797.0,
P40003,31359.8,2.4100000000000002e-06
P47188,13390.8,1.26e-06
P38202,12416.6,8.58e-05
P40573,21604.1,4.450000000000001e-06
P19812,224775.0,1.6899999999999997e-05
P32857,60003.6,6.08e-06
P53189,56421.9,0.0002
P40963,39223.9,2.73e-06
Q06697,44457.7,2.99e-05
Q03785,52132.8,1.62e-05
P16862,104610.9,0.001573
Q3E756,11164.0,2.62e-05
Q02206,72268.1,0.000108
P47022,25623.0,2.5e-06
P43615,27861.7,1.28e-06
P40538,16600.0,1.19e-06
Q08692,32788.5,1.1399999999999999e-06
Q05568,39117.5,3.15e-06
P49334,16770.5,9.3e-05
P26754,29922.4,0.000447
P39945,48379.2,1.53e-05
P0CX70,48955.0,2.0300000000000002e-05
Q03655,56773.8,0.000187
P27614,64568.3,8.709999999999999e-05
P40096,15511.8,7.659999999999999e-05
P38736,25401.1,5.230000000000001e-06
P32614,50838.6,0.000259
P38826,50299.3,2.78e-05
Q99189,110696.8,6.6e-05
P30902,19812.8,0.000156
Q12004,37466.9,9.96e-05
P38726,13318.9,1.2700000000000001e-06
P38307,24393.0,3.2999999999999997e-06
P32836,24988.7,0.000665
P39944,92271.7,4.54e-06
P38146,21834.3,1.63e-05
Q03780,86424.5,8.289999999999999e-06
P43578,19311.8,1.25e-06
P26570,77497.8,2.9e-05
Q35811,5853.4,
Q12301,62271.3,2.39e-06
P38628,62053.2,0.000242
P32469,33830.6,0.000138
P38072,34891.9,2.17e-05
Q12433,63887.7,3.92e-06
P46995,84474.6,1.7899999999999998e-05
P03879,74618.0,1.3999999999999998e-08
P46969,25961.4,0.000323
Q12211,62146.2,0.000124
P53134,80006.8,1.38e-06
P47057,48996.7,1.93e-05
Q08235,33540.8,0.000192
Q12491,202216.4,1.95e-06
P32525,68483.6,2.94e-05
Q03002,97728.3,1.0199999999999999e-05
Q04429,47575.7,6.4000000000000006e-06
Q03612,198569.6,1.0199999999999999e-05
P43635,53817.9,2.12e-05
Q8TGT4,8928.8,2.37e-07
P21951,255663.5,2.68e-05
P20486,17789.9,0.000136
P42841,53146.9,7.37e-05
Q07843,27398.5,
P39521,103483.5,1.0199999999999999e-05
A0A023PXP7,14546.7,1.94e-07
P38722,31514.8,1.42e-06
Q12520,38096.0,1.33e-06
Q92331,76459.9,7.43e-05
P36033,80096.0,1.23e-06
P53107,50268.5,4.11e-05
P53073,21467.1,6.31e-05
P38193,50596.3,1.91e-05
P00899,56756.1,0.000216
Q12527,135002.0,3.96e-06
Q01590,38807.0,1.6899999999999997e-05
P26188,21504.1,1.4e-06
P39547,27110.7,1.7100000000000002e-05
P40574,28393.8,4.46e-06
P53217,33279.1,7.11e-05
P40478,31188.6,4.86e-06
Q06705,47455.1,0.000148
P43570,57626.4,7.43e-06
Q3E772,10505.2,1.9399999999999997e-05
P53900,15169.2,0.00013
P38770,53355.5,1.45e-05
P08432,52270.7,1.5199999999999998e-05
P53249,40868.7,1.34e-06
P40447,21621.4,1.29e-06
P36533,7987.8,3.18e-05
Q12516,49587.8,0.000134
Q08232,35763.5,1.15e-06
Q04792,65979.6,4.04e-05
P38257,78764.6,2.43e-06
Q04093,78111.9,1.95e-05
P08539,54077.2,0.000142
Q12263,129883.9,6.62e-05
Q06835,12270.8,7.21e-06
P00331,36728.3,0.000378
P21372,96364.1,1.04e-05
P40014,25241.7,3.2e-05
P0C074,10033.6,3.53e-07
P10622,10650.6,0.001211
Q12023,11613.8,8.6e-07
P38856,71656.8,1.2e-05
Q04599,31016.5,9.790000000000001e-05
P36101,50273.3,7.259999999999999e-05
P22580,61397.7,1.42e-06
P89105,124694.4,0.000157
P22082,194044.7,7.519999999999999e-06
Q05863,18214.5,3.37e-06
P47102,159379.2,3.28e-05
P36147,21977.4,5.13e-05
P38109,57621.4,0.000124
P46670,30708.1,3.02e-05
Q02887,55189.9,5.25e-05
P32263,30126.1,0.001288
Q12080,52574.4,0.000109
P36517,36965.3,7.98e-05
P25583,38676.6,3.7e-05
P02407,15805.7,0.001779
P53225,12328.6,9.91e-07
P53881,34920.9,2.84e-05
P36122,88030.4,3.13e-05
P38277,60471.7,3.83e-06
P47044,26855.7,0.000226
Q3E754,9759.0,0.000879
O42831,17010.7,9.340000000000001e-05
Q99220,61216.9,6.28e-06
P40210,55862.2,1.43e-05
Q07980,78253.2,4.27e-06
Q12325,99644.5,1.48e-06
P38216,14617.0,2.1899999999999997e-05
P43549,70512.2,1.6699999999999997e-07
P36121,32109.3,5.21e-05
P10664,39126.9,0.000873
P38843,34894.5,1.93e-05
P53962,43829.7,5.0799999999999995e-05
P38321,101241.5,9.22e-06
Q2V2P1,7073.8,6.8e-08
Q07872,28277.5,2.97e-05
P0C2J1,198379.3,5.1799999999999995e-06
P40891,16978.5,3e-08
P35210,121330.5,4.9000000000000005e-06
Q12083,82020.1,1.29e-06
P25451,22599.0,2.96e-05
P50947,37026.0,3.28e-05
Q06148,39118.3,5.42e-06
P47141,30227.8,3.85e-05
Q8TGL4,9900.0,3.6099999999999996e-07
P14127,15820.7,0.001488
P16547,44584.0,0.000212
Q03124,65220.2,4.27e-05
P40548,18315.6,6.19e-05
Q08422,16744.3,8.67e-05
P50861,18552.7,7.2e-05
P27882,21642.8,2.16e-06
Q08990,11414.8,1.2e-06
Q08492,24383.2,2.73e-05
P89113,5955.9,7.29e-06
P32843,96700.7,6.28e-05
P32893,63377.5,1.6100000000000002e-05
Q12199,41021.1,5.5799999999999994e-05
P41812,100455.3,1.4400000000000001e-05
P25601,16053.5,
P52868,33226.6,8.5e-06
P25336,116529.8,1.04e-05
P0C5M6,7493.0,
P36085,88851.0,4.360000000000001e-06
P38779,42535.1,0.000687
Q00453,23865.6,1.29e-05
Q05874,29614.7,8.22e-05
Q04083,41380.8,1.2e-06
P47139,74233.8,1.57e-05
Q02889,12257.4,2.98e-06
P40959,59643.2,2.85e-05
P32485,48840.7,0.000173
P39925,84557.7,5.16e-05
P53863,68775.5,2.27e-05
P40457,195121.7,3.48e-05
P40452,22050.7,1.9399999999999997e-05
Q8TGQ4,3564.3,9.5e-08
Q06524,24332.0,1.6499999999999999e-06
P34245,15453.8,1.5800000000000001e-06
P04786,90008.4,8.1e-05
P38774,27094.0,1.18e-05
P43572,96748.2,1.24e-05
Q04002,171093.1,3.01e-05
Q02932,119591.5,6.5e-05
P38183,16331.1,1.88e-07
P47135,120367.9,1.8100000000000003e-05
P48743,90599.1,5.77e-06
P40358,75157.7,3.25e-05
Q07921,18604.8,1.57e-06
P40208,51728.9,2.16e-05
Q03496,163565.5,9.02e-05
Q08230,19045.0,3.79e-05
P0CL39,18575.1,6.999999999999999e-09
Q05670,79053.0,9.45e-06
Q3E7A6,4415.6,1.42e-05
P53012,42753.5,1.29e-05
P25372,14437.3,2.62e-05
P0C0V8,9745.0,0.000738
P53910,21702.6,1.49e-05
Q12264,11428.3,1.0700000000000001e-06
P53135,77335.7,3.63e-06
Q3E7X8,143090.6,1.33e-06
P00890,53362.5,0.00015
Q03823,95092.6,6.2300000000000005e-06
Q3E755,6466.0,3.4000000000000003e-07
P07172,42643.6,9.32e-05
P53972,56189.8,9.94e-05
P53258,109232.0,2.33e-05
Q6Q546,8270.6,2.86e-05
P32639,246125.2,2.8899999999999998e-05
Q08687,20854.4,8.620000000000001e-05
P36094,42272.9,7.860000000000001e-06
P53233,42819.0,5.2e-06
Q12187,12913.2,
P32833,71260.2,1.67e-05
P40086,54690.2,5.23e-05
Q06608,22505.8,2.44e-05
P47017,20304.2,8.659999999999999e-05
P40029,21140.1,8.48e-05
P52920,35228.4,2.07e-05
P40519,15680.9,1.48e-06
P42951,70209.5,1.72e-06
P37898,97637.2,0.000737
Q03956,40013.6,3.43e-05
P47178,29595.7,1.31e-07
P39730,112251.6,0.000359
Q12145,35369.6,3.91e-06
P0CT04,8587.9,0.000103
P47064,21923.8,2.51e-05
P25603,15487.5,
P32388,16026.0,2.4e-05
P54785,54387.6,3.93e-05
P19955,13695.2,0.000168
Q04526,47365.4,1.53e-06
Q06630,26907.1,5.89e-05
Q02979,138002.7,0.000131
P32339,37180.3,1.94e-06
Q12260,49897.1,2.92e-06
P53922,17913.9,1.52e-06
Q03677,20870.5,1.12e-05
P18759,84059.1,0.000108
Q08647,77004.3,9.159999999999999e-05
P0C5S1,3071.9,
P38329,124011.8,2.92e-06
P40160,49106.4,0.000112
P0C5E0,13743.7,2.24e-06
P25808,69436.1,6.15e-05
P40069,122526.6,0.000883
P23900,73873.3,1.92e-05
P38140,60321.9,3.51e-06
P40009,71840.6,9.630000000000001e-06
P43605,31867.1,2.77e-06
P48526,115800.7,1.74e-05
Q04235,52728.0,1.21e-05
P47038,13854.1,1.15e-06
P38009,65257.9,0.001184
Q02961,45013.1,3.11e-06
P53336,38560.9,3.51e-05
P53285,54518.7,6.519999999999999e-06
P40505,37629.9,8.550000000000001e-06
Q12064,20887.3,1.71e-06
P40074,48849.8,1.08e-06
P43567,41909.6,1.9399999999999997e-05
P40162,16690.0,1.13e-06
P10663,13555.3,5.32e-07
Q03759,12327.1,2.98e-05
Q3E7Y8,5208.2,
P81449,10874.6,5.5799999999999994e-05
P40465,24955.0,6.03e-06
P40438,174377.2,5.19e-06
P54838,62192.1,0.000462
Q12488,24197.8,1.4599999999999999e-05
P0CE90,12902.9,1.23e-06
P06838,24314.7,3.5e-06
Q06594,11897.8,1.0800000000000001e-07
P22516,98810.9,3.04e-06
Q99337,198215.5,
Q12510,59155.4,3.65e-05
A0A023PYI5,15239.9,
P87283,13939.5,1.32e-06
P07250,40326.2,2.5600000000000002e-05
P35999,88184.9,3.08e-05
Q03940,50446.6,0.00022
P28274,64693.8,0.00071
Q08745,12741.6,0.000652
P35817,76968.9,0.000155
Q06485,20399.6,0.000146
Q04585,79158.0,2.5899999999999998e-06
P33300,44819.4,1.3199999999999999e-05
P47041,60840.7,1.85e-05
P35194,287550.5,3.21e-05
P23337,80492.9,8.41e-05
P50095,56585.5,0.000607
Q07879,19749.7,1.28e-06
P0C2J3,202132.7,2.71e-06
Q12086,49054.1,2.18e-07
Q05471,174502.0,1.11e-05
A0A023PXD3,11936.0,2.67e-07
P53858,100546.5,8.06e-06
P53823,25207.3,2.7e-06
Q08162,113699.0,7.63e-05
P18963,350948.8,8.36e-06
P03881,56445.4,
Q08259,12285.7,1.55e-06
P39550,13300.1,9.55e-07
Q08912,70193.5,1.18e-06
P38816,37085.8,5.05e-05
P53132,16928.3,1.48e-06
Q03162,72248.4,1.03e-06
P49167,8840.7,0.000906
P32435,13265.1,1.4e-06
P32874,241795.9,6.14e-06
Q01080,46668.3,4.77e-05
Q07811,11755.1,1.68e-06
Q06134,55114.4,1.4299999999999999e-06
P02406,16741.9,0.002107
P17558,36018.8,4.24e-05
P25294,37595.5,0.000561
P53157,15002.5,5.02e-05
P0CX63,202046.4,2.68e-06
P00912,24139.7,2.43e-05
Q12122,48586.7,0.000414
P38289,67567.3,1.51e-05
Q01560,45393.9,0.001073
Q04705,41379.6,1.13e-06
P17891,26500.6,0.000125
P46986,12489.9,1.33e-06
P25653,166002.7,6.999999999999999e-09
P40088,45727.8,0.000112
P40209,63145.8,1.16e-06
Q2V2P2,8541.3,5.12e-07
P25659,26747.1,4.3899999999999995e-06
Q06407,113296.5,9.47e-06
P53079,48322.0,2.99e-05
P38835,96063.6,3.96e-06
P27796,44731.9,8.18e-06
P38206,66225.3,1.58e-07
Q01896,120291.3,1.55e-05
P16140,57728.7,0.00182
Q01163,50893.5,6.49e-05
P34239,93369.8,3.27e-06
P38148,91682.0,2.2200000000000003e-06
A0A023PZC7,21605.0,4.51e-07
Q08920,23767.7,7.709999999999999e-05
Q8TGP9,6405.6,
P38217,103614.9,6.21e-05
P46679,97821.7,1.52e-06
Q12455,34078.0,3.86e-05
Q08215,43681.7,1.01e-05
P12687,43253.3,5.7e-05
Q08967,89296.7,2.55e-05
P31384,94662.8,4.46e-05
P38732,67449.9,6.3e-05
P04819,84830.3,2.5600000000000002e-05
P54867,39253.4,4.1e-05
Q04172,53578.4,4.18e-06
P22213,74661.1,9.570000000000001e-05
P0C5M7,7515.2,
Q08474,11762.6,1.17e-06
Q12019,559077.9,9.27e-05
P53886,196133.4,4.09e-06
P53255,58198.6,3.17e-05
P39991,136081.6,4.03e-06
P39684,70869.3,3.18e-06
Q08227,43800.4,1.29e-05
P53849,17107.9,0.001751
P54786,105458.2,5.150000000000001e-06
Q03418,18836.8,1.16e-06
P39534,12522.3,1.38e-06
P38994,89341.7,6.04e-06
P36006,142497.2,3.28e-05
P25332,36913.3,3.6899999999999996e-05
P38636,8222.7,1.3e-05
P80967,5986.0,1.65e-05
P16370,35274.8,0.00014
P36163,39338.8,2.74e-06
P05150,37839.6,0.00019
Q12518,52346.4,4.4200000000000004e-05
P25652,19835.7,1.53e-06
A0A023PZ99,12842.0,1.4099999999999998e-06
P46958,53194.8,2.5600000000000002e-05
P13483,27075.2,4.77e-05
P0C5M5,4317.0,
Q12193,198884.4,4.26e-06
P25367,42577.4,5.23e-05
Q06245,100330.7,3.8299999999999996e-05
P38747,36105.5,2.37e-05
Q08822,69636.5,0.000359
P33322,54718.6,0.000462
P28519,43037.9,1.15e-05
A0A023PZJ3,13558.1,
P53831,14070.1,1.18e-06
P32389,74275.2,2.68e-05
P25567,48064.6,0.000291
Q12675,182601.4,2.1899999999999997e-05
Q02959,79197.0,4.72e-05
P38138,110240.7,6.85e-06
Q08773,130317.7,3.25e-05
Q12351,15479.7,1.24e-06
P38825,71849.9,6.5e-05
Q08872,13104.7,1.15e-06
Q04706,49123.1,1.1e-05
P53095,47829.4,1.76e-05
Q01919,90115.4,1.13e-05
P27705,55550.0,1.5199999999999998e-05
Q3E846,12450.3,2.95e-05
Q05946,91005.6,0.000115
Q12370,13087.9,1.59e-06
P38439,53849.3,4.25e-05
Q08754,84807.7,1.99e-05
Q12181,72336.7,1.08e-05
Q02981,76183.1,2.23e-05
Q03012,41465.8,1.74e-05
P28707,24058.8,0.000459
Q12383,54103.8,2.15e-05
P25515,16352.8,0.000573
P38970,95465.4,5.79e-06
Q08756,12234.8,1.38e-06
P50263,8875.1,2.22e-05
P07991,46081.4,0.000663
P53035,42062.9,1.23e-05
P38061,14794.7,0.001148
P38113,37642.5,4.15e-05
P41697,88818.8,3.4200000000000005e-05
P40537,116875.8,6.62e-06
Q01454,104385.3,3.9399999999999995e-05
P38151,45782.7,1.64e-05
Q04307,12509.3,0.000127
