uniprot,mw,abundance
P40040,24138.0,0.000114
Q12049,53719.0,4.66e-05
P32830,12284.0,1.85e-06
P53299,11286.0,2.43e-05
Q08749,21972.0,4.41e-05
Q12328,21864.0,3.71e-06
Q01852,48854.0,8.35e-05
P33891,81167.0,6.69e-05
P40552,26308.0,9.009999999999999e-07
P40462,107723.0,0.0001
P89886,20278.0,0.00015
P11747,19132.0,2.34e-05
P02557,50923.0,0.000137
P48606,12379.0,5.2600000000000005e-05
P39078,57604.0,0.000318
P36165,102717.0,9.57e-06
P39079,59924.0,0.000116
Q12004,37457.0,9.96e-05
P43534,38592.0,1.9299999999999997e-06
P16120,57474.0,0.001083
P40413,61914.0,0.000244
P47079,61662.0,0.000155
Q04545,141465.0,8.41e-06
Q99190,36768.0,0.000269
P29055,38200.0,0.000108
P39933,50027.0,1.42e-05
P29056,66906.0,4.02e-05
Q03290,38128.0,3.4e-05
P41338,41729.0,0.000951
P53552,183931.0,2.5300000000000002e-05
Q04562,76347.0,1.89e-06
Q02721,30237.0,1.19e-06
P23644,42038.0,0.000195
P53147,31257.0,1.4099999999999998e-06
P17536,23541.0,0.000199
Q12400,34520.0,4.6399999999999996e-05
P42949,16216.0,0.000126
Q02776,55099.0,8.46e-05
P27654,20728.0,0.000335
Q12199,41020.0,5.5799999999999994e-05
P10863,24906.0,8.949999999999999e-06
Q08144,45875.0,2.8500000000000002e-06
Q12116,52230.0,1.22e-05
Q03280,374185.0,2.8899999999999998e-05
P07213,70123.0,0.000584
P00942,26795.0,0.003408
Q03796,27383.0,1.4099999999999998e-06
Q03496,163577.0,9.02e-05
P48561,74179.0,2.09e-05
P12685,141073.0,1.35e-06
P53220,27206.0,3.98e-05
P32897,23244.0,4.7799999999999996e-05
O74700,10202.0,0.000705
P23254,73806.0,0.001198
Q04600,63992.0,7.56e-05
P40071,81546.0,1.13e-05
P50078,69471.0,1.6000000000000001e-06
Q12415,49146.0,3.1e-05
P27796,44730.0,8.18e-06
O13539,30299.0,3.53e-05
Q03322,25817.0,1.6499999999999999e-06
Q3E764,6941.0,0.000121
Q02208,86366.0,6.22e-06
P39515,16584.0,4.44e-05
Q03525,23949.0,9.960000000000001e-06
P53322,60135.0,3.9399999999999995e-05
P32773,32201.0,1.8799999999999998e-06
P53507,6870.0,4.18e-05
P32600,281568.0,7.26e-06
P38288,47994.0,0.000145
P53099,64546.0,8.03e-06
Q06451,68066.0,6.96e-05
P38987,27296.0,1.34e-05
P53916,50152.0,4.67e-06
P32367,73554.0,0.000144
Q12308,67683.0,1.98e-05
P87108,10305.0,0.000595
Q07914,17910.0,4.35e-05
P57744,9764.0,5.29e-05
Q12218,47849.0,2.07e-07
Q12000,39514.0,7.46e-05
P80967,5985.0,1.65e-05
P33448,6408.0,1e-05
P47045,54183.0,2.5300000000000002e-05
P40310,77408.0,1.49e-06
P38825,71856.0,6.5e-05
P04786,89995.0,8.1e-05
P35169,281140.0,9.47e-06
P40414,19093.0,0.000226
Q12272,26196.0,1.07e-05
P35172,89679.0,2.4100000000000003e-05
P33890,24628.0,2.08e-07
Q08687,20839.0,8.620000000000001e-05
Q08422,16734.0,8.67e-05
P53840,141120.0,1.17e-05
P49334,16790.0,9.3e-05
P48560,10170.0,5.85e-05
Q07824,64272.0,4.91e-05
P31688,102976.0,0.000326
P38426,118835.0,0.000189
D6VPM8,20703.0,1.81e-06
P39549,8910.0,1.02e-06
P46683,22356.0,0.000278
Q8TGU8,3853.0,0.00015528148944099398
Q3E7Y4,11974.0,4.2000000000000006e-08
Q8TGU7,7759.0,1.01e-06
Q2V2Q3,7718.0,0.00015528148944099398
Q3E762,7615.0,2.4e-07
Q8TGU5,4514.0,0.00015528148944099398
P38299,60643.0,1.56e-06
P38303,11028.0,1.28e-06
P38309,11838.0,0.00015528148944099398
P34220,47390.0,3.96e-05
P38189,14415.0,1.3e-06
P38183,16327.0,1.88e-07
P38161,11662.0,1.1399999999999999e-06
P38216,14617.0,2.1899999999999997e-05
P38258,14784.0,1.6000000000000001e-06
P38268,20215.0,1.18e-06
P38269,13219.0,1.21e-06
Q8TGQ1,7510.0,3.68e-07
Q8TGQ0,8982.0,0.00015528148944099398
Q96VG5,7729.0,1.25e-06
P25657,17960.0,1.31e-06
Q12195,8892.0,1.2e-06
Q12281,11521.0,1.6200000000000002e-06
Q07435,12165.0,1.32e-06
P38966,98712.0,7.42e-06
Q12103,72856.0,3.41e-06
Q07555,32916.0,6.3e-06
Q99231,198839.0,4.08e-06
P0CX70,48953.0,2.0300000000000002e-05
Q12301,62288.0,2.39e-06
Q03480,15418.0,1.5800000000000001e-06
Q12472,201965.0,1.9299999999999997e-06
P0C5L8,5643.0,1.01e-06
P0C5M0,5329.0,0.00015528148944099398
P87285,10628.0,1.28e-06
P87268,14613.0,1.87e-06
P87274,16916.0,1.2700000000000001e-06
Q2V2P8,10244.0,4.2000000000000006e-08
P38315,77741.0,3.3799999999999995e-05
P38252,22094.0,1.74e-06
Q3E7Z8,10612.0,7.7e-08
P25383,49841.0,3.07e-06
P25349,26350.0,0.000238
P25617,33593.0,6.23e-05
P25640,15776.0,1.44e-06
P25654,20704.0,8.4e-05
Q12352,11971.0,1.85e-06
Q07379,36687.0,1.44e-06
Q07454,113891.0,2.8500000000000002e-06
Q03831,15189.0,1.59e-06
Q07589,39783.0,6.110000000000001e-05
Q3E818,6129.0,3.02e-07
Q12424,85984.0,1.55e-06
Q3E6R4,6324.0,1.4699999999999998e-07
P0C289,6508.0,0.00015528148944099398
O13523,20862.0,1.54e-06
P87270,14457.0,6.1e-08
P87264,12180.0,1.26e-06
Q8TGR7,4417.0,0.00015528148944099398
Q04597,11963.0,1.35e-06
Q12426,12694.0,1.55e-06
P0C5M7,7510.0,0.00015528148944099398
A0A023PZB8,12599.0,0.00015528148944099398
Q02590,8146.0,1.12e-06
P39961,91077.0,1.46e-06
A0A023PXJ3,13260.0,0.00015528148944099398
P39999,12209.0,5.98e-06
P0C5N0,7345.0,5.400000000000001e-08
P43549,70507.0,1.6699999999999997e-07
P43539,11785.0,1.46e-06
P0CX99,18593.0,0.00015528148944099398
P53222,12907.0,1.15e-06
P53249,40877.0,1.34e-06
Q12173,34027.0,2.1800000000000003e-06
P53270,53438.0,2e-05
P53274,25846.0,7.26e-06
P53293,44301.0,1.1399999999999999e-06
A0A023PXE8,11958.0,5e-09
Q3E758,5096.0,1.05e-07
A0A023PZI4,13252.0,0.00015528148944099398
P38898,17081.0,1.22e-06
P40542,14083.0,1.55e-06
P40449,27112.0,2.01e-05
P40442,99736.0,2.42e-06
P40566,86979.0,1.15e-05
P47105,14404.0,1.2700000000000001e-06
P47145,37205.0,1.35e-06
P47152,19049.0,1.91e-06
P47072,63207.0,3.66e-05
P47062,12897.0,1.0500000000000001e-06
P42947,42508.0,1.47e-05
P47004,11878.0,1e-06
P46996,61525.0,1.37e-06
P46992,42958.0,6.29e-05
Q2V2P2,8531.0,5.12e-07
P36098,15626.0,0.00015528148944099398
P40544,37418.0,1.13e-05
P34249,11423.0,3.27e-06
P34251,34524.0,1.38e-06
Q02203,58710.0,1.25e-06
Q3E814,6752.0,0.00015528148944099398
Q07986,23378.0,1.06e-05
Q12253,31054.0,1.24e-06
Q12155,19089.0,2.02e-05
Q08018,15848.0,3.1e-07
Q12327,13157.0,1.0500000000000001e-06
P0C2I6,198405.0,4.9100000000000004e-06
P54072,64032.0,2.1000000000000003e-08
O13531,13020.0,1.4099999999999998e-06
O13546,12234.0,1.1399999999999999e-06
Q06152,32004.0,1.48e-05
Q05898,12180.0,1.31e-06
Q7LIF2,12689.0,1.25e-06
Q8TGM1,3658.0,2.0899999999999998e-07
O13576,15101.0,1.24e-06
Q06199,23293.0,6.24e-06
P0CE99,8195.0,4.2200000000000005e-07
P0CY00,18593.0,1.01e-06
A0A023PXP7,14545.0,1.94e-07
Q04670,198555.0,4.6e-06
O13515,13264.0,0.00015528148944099398
O42831,17003.0,9.340000000000001e-05
P0CX88,12860.0,2.37e-06
P0CI66,21145.0,0.00015528148944099398
P0CX92,10917.0,0.00015528148944099398
P39566,11605.0,1.22e-06
Q3E821,9481.0,0.00015528148944099398
P0C5L2,10625.0,0.00015528148944099398
Q12266,49285.0,4.15e-06
Q12490,198969.0,3.45e-06
Q8TGQ5,3679.0,1.17e-06
Q3E776,13741.0,2.47e-06
P38350,14650.0,1.33e-06
P38186,11547.0,0.00015528148944099398
P38168,11250.0,6.600000000000001e-08
P38220,12841.0,1.44e-06
P38240,16039.0,1.3600000000000001e-06
P38253,14321.0,5.3899999999999996e-05
P38267,18098.0,1.51e-06
P38109,57639.0,0.000124
P87012,17817.0,1.28e-06
Q8TGQ2,12711.0,2.65e-07
P25384,202096.0,2.71e-06
P37265,12887.0,0.00015528148944099398
P25608,40121.0,2.37e-06
Q12257,19058.0,8.91e-06
Q2V2P9,7452.0,2.9899999999999996e-07
Q12121,40752.0,2.99e-05
Q07658,24163.0,1.31e-06
Q07746,13255.0,1.52e-06
P0C1Z1,3534.0,0.00015528148944099398
Q8TGP6,5087.0,2.73e-07
O13522,18197.0,0.00015528148944099398
Q04033,42484.0,1.75e-06
Q8TGP5,6861.0,3.48e-06
P0CL37,18437.0,6.999999999999999e-09
P0C5M4,9337.0,1.55e-06
Q8TGP2,7439.0,0.00015528148944099398
Q8TGP4,6690.0,0.00015528148944099398
Q3E7B0,4459.0,6.52e-05
Q3E7A2,6263.0,0.00015528148944099398
P0C5M8,3423.0,1.05e-05
P0CX71,48953.0,2.0300000000000002e-05
P40097,12458.0,1.2e-06
A0A023PZC3,13357.0,0.00015528148944099398
A0A023PXK2,20823.0,0.00015528148944099398
Q8TGR3,8775.0,0.00015528148944099398
P39973,13062.0,1.16e-06
P40049,33466.0,1.32e-06
P43576,13747.0,1.17e-06
P43562,60610.0,1.2e-06
P43552,18110.0,1.16e-06
P39548,26458.0,2.13e-05
P39550,13288.0,9.55e-07
P14680,91245.0,5.51e-06
Q8TGU6,7379.0,0.00015528148944099398
I2HB52,7328.0,4.2999999999999995e-08
P38327,12750.0,1.03e-06
P38355,47506.0,6.33e-05
P38173,12079.0,1.29e-06
P38215,14482.0,4.46e-06
P38233,13438.0,1.56e-06
P38081,57822.0,5.38e-05
P34215,12318.0,1.61e-06
P25614,22780.0,2.7800000000000003e-07
P25361,14779.0,5.71e-05
P25652,19825.0,1.53e-06
P25607,21125.0,1.22e-06
A0A023PZ99,12837.0,1.4099999999999998e-06
A0A023PZE6,12316.0,9.62e-07
Q07410,15985.0,1.6299999999999999e-06
Q8TGP8,16381.0,0.00015528148944099398
Q07509,19693.0,1.6299999999999999e-06
Q07535,14135.0,1.3899999999999998e-06
Q03855,198595.0,4.32e-06
P0C2I2,198527.0,0.000252
P0C5L7,4450.0,1.8299999999999998e-07
Q00590,10972.0,0.00015528148944099398
Q99303,49724.0,2.9700000000000004e-06
Q07791,201962.0,1.49e-06
Q05510,17500.0,2.4500000000000003e-06
Q04069,12390.0,1.2e-06
Q04585,79161.0,2.5899999999999998e-06
A0A023PZF2,15939.0,4.6399999999999997e-07
P32622,55874.0,3.95e-06
Q07950,62447.0,2.18e-05
P39974,11960.0,5.14e-06
P39959,50320.0,1.06e-07
Q8TGU3,3764.0,1.16e-06
A0A023PZD0,24214.0,0.00015528148944099398
P0CX63,202039.0,2.68e-06
P43599,41031.0,3.39e-05
Q2V2P6,9624.0,1.5199999999999998e-07
P53212,31700.0,2.76e-05
P53234,32200.0,1.75e-06
Q3E740,8690.0,2.34e-06
P53242,34048.0,1.32e-06
P53278,92698.0,0.000225
P32475,13676.0,1.6200000000000002e-06
P53307,13267.0,2.77e-06
P53339,16782.0,1.35e-06
P25338,20173.0,8.550000000000001e-06
P53181,12127.0,1.08e-06
P53139,16037.0,2.94e-05
P53132,16921.0,1.48e-06
P53120,137476.0,1.74e-05
P0CL28,17367.0,6.350000000000001e-07
P53098,7035.0,1.19e-06
P53092,16750.0,2.67e-06
P53074,17262.0,1.89e-06
P53054,20131.0,1.37e-06
A0A023PXL1,22435.0,6.900000000000001e-08
A0A023PZH9,16290.0,4.0500000000000004e-07
P0CL33,7517.0,0.00015528148944099398
A0A023PZE4,9601.0,2.67e-07
A0A023PYH5,14085.0,0.00015528148944099398
P0CX89,12860.0,3.6000000000000003e-06
P0CX91,7610.0,0.00015528148944099398
Q6Q5P6,48214.0,1.04e-07
Q05451,6578.0,0.00015528148944099398
P0C5N8,6820.0,0.00015528148944099398
P38750,69969.0,2.87e-06
P38745,61206.0,0.000131
P38780,41061.0,9.2e-08
P38831,11885.0,1.1399999999999999e-06
P38834,13397.0,1.08e-06
A0A023PZF3,17541.0,0.00015528148944099398
Q2V2P5,8502.0,0.00015528148944099398
A0A023PZK4,13675.0,6.600000000000001e-08
P53845,35498.0,3.96e-06
P40519,15673.0,1.48e-06
P25637,29017.0,3.8e-05
P40445,61898.0,1.15e-06
P40570,27600.0,2.27e-06
P0C1V3,7406.0,0.00015528148944099398
A0A023PXH4,17438.0,0.00015528148944099398
P0CX18,20594.0,1.59e-07
Q12185,45939.0,1.2700000000000001e-06
Q12082,13563.0,1.58e-05
Q03964,49445.0,6.670000000000001e-05
Q03482,8571.0,0.000119
Q8TGR6,4661.0,0.00015528148944099398
P87283,13927.0,1.32e-06
Q05530,13422.0,2.17e-06
Q05503,11544.0,1.38e-06
Q3E6R5,12714.0,1.38e-05
P0C5M2,10117.0,1.33e-07
Q04408,55490.0,4.1100000000000005e-06
Q8TGP9,6409.0,0.00015528148944099398
Q8TGP3,3449.0,0.00015528148944099398
Q02217,22705.0,0.00015528148944099398
A0A023PYE4,12901.0,4.24e-07
P89888,22796.0,7.9e-08
P0CX95,18602.0,6.999999999999999e-09
Q8TGR4,5208.0,2.6e-07
P0CX66,49129.0,1.4099999999999999e-05
Q03619,198570.0,4.3700000000000005e-06
Q8TGU4,6467.0,0.00015528148944099398
P40001,14022.0,2.4100000000000002e-06
P39978,21721.0,7.28e-07
P40082,15421.0,1.4299999999999999e-06
A0A023PXK7,31820.0,3.71e-07
P43608,12457.0,1.1399999999999999e-06
Q8TGN8,3155.0,0.00015528148944099398
Q3E816,8028.0,1.25e-07
Q12316,198560.0,8.279999999999999e-06
P53213,11720.0,1.29e-06
P53231,13510.0,1.4299999999999999e-06
P0CX64,202039.0,1.51e-06
P53287,13108.0,4.59e-06
Q3E750,6994.0,0.00015528148944099398
P53308,11925.0,4.74e-07
P53316,89513.0,4.3799999999999994e-05
P53340,8452.0,1.19e-06
P53342,17314.0,1.2e-06
P53161,13388.0,1.47e-06
P53122,40846.0,1.3e-06
P53103,12220.0,1.81e-06
P53097,12000.0,1.13e-06
A0A023PXE5,12357.0,3.09e-07
O13536,11902.0,1.49e-06
P0C5N5,3915.0,0.00015528148944099398
Q8TGK0,11600.0,0.00015528148944099398
Q8TGK1,11184.0,0.00015528148944099398
P38726,13315.0,1.2700000000000001e-06
Q04013,34185.0,0.000179
P38841,12753.0,1.63e-05
P38864,12877.0,2.4500000000000003e-06
Q03885,22888.0,0.00015528148944099398
A0A023PYI5,15235.0,0.00015528148944099398
Q03886,8971.0,1.7199999999999998e-07
P40551,13235.0,1.22e-06
Q08956,52873.0,1.23e-06
P40584,13019.0,2.7999999999999996e-08
P40586,27422.0,1.32e-06
P40588,7428.0,0.00015528148944099398
P47106,13020.0,1.4299999999999999e-06
Q8TGN1,5765.0,0.00015528148944099398
P47137,32344.0,0.000132
P47188,13383.0,1.26e-06
P47078,12658.0,0.00015528148944099398
P40365,12748.0,1.0700000000000001e-06
P39532,12942.0,7.200000000000001e-08
P40896,35905.0,1.35e-06
P40889,197565.0,1.2e-06
P47090,58117.0,1.22e-05
Q8TGN0,4232.0,2.95e-07
P36140,12332.0,1.68e-06
P36086,28039.0,0.000387
P36072,11761.0,9.5e-08
P36109,14331.0,1.2700000000000001e-06
A0A023PXA5,21605.0,6.890000000000001e-07
O13512,13273.0,1.31e-06
P47118,16076.0,1.9e-05
Q06596,33227.0,1.33e-06
Q6B113,4053.0,0.00015528148944099398
Q7M4S9,86976.0,1.48e-06
P0C5L4,6235.0,2.26e-07
P38321,101236.0,9.22e-06
Q3E820,6255.0,2.21e-07
P32788,32639.0,1.4e-05
P38188,13830.0,1.0500000000000001e-06
P38185,11540.0,1.38e-06
P38178,16159.0,1.28e-06
P38223,11485.0,0.00015528148944099398
P53169,73102.0,4.18e-05
P38243,23548.0,1.3e-05
P38256,27092.0,3.91e-05
Q96VG8,4826.0,1.75e-05
Q2V2Q2,7798.0,0.00015528148944099398
Q96VG6,10550.0,1.0900000000000002e-06
P37263,17738.0,7.240000000000001e-05
P25575,12049.0,2.5000000000000002e-08
P37264,14351.0,1.32e-06
P42937,17249.0,3.4e-05
Q3E7Z7,4843.0,0.00015528148944099398
Q12115,11371.0,1.8899999999999999e-07
Q8TGP7,4068.0,0.00015528148944099398
Q07793,181661.0,5.98e-06
P0C2I3,198659.0,5.6100000000000005e-06
Q04923,11171.0,1.1e-06
A0A023PZA9,12904.0,1.37e-06
Q07738,13494.0,1.07e-05
Q03788,10499.0,3.33e-06
Q06640,54437.0,1.38e-06
P87287,15540.0,1.34e-06
P87266,21327.0,0.00015528148944099398
Q04093,78108.0,1.95e-05
Q04434,18557.0,1.32e-06
P0C5M3,10572.0,0.00015528148944099398
P0C5M6,7490.0,0.00015528148944099398
A0A023PZF5,12723.0,1.75e-07
A0A023PXC7,15999.0,0.00015528148944099398
Q3E7X8,143092.0,1.33e-06
A0A023PZG0,20288.0,0.00015528148944099398
A0A023PXJ7,11675.0,5.809999999999999e-07
A0A023PZG5,11524.0,0.00015528148944099398
A0A023PZC7,21595.0,4.51e-07
A0A023PZH1,13421.0,1.62e-07
A0A023PYF7,13972.0,7.200000000000001e-08
P40103,27312.0,1.5e-06
P39983,27229.0,1.29e-06
P0C5M9,10051.0,1.57e-07
A0A023PXD9,11665.0,6.48e-07
Q8TGR2,11341.0,0.00015528148944099398
Q8TGP0,5343.0,4.85e-07
Q8TGP1,8264.0,2.7800000000000003e-07
Q12269,198521.0,4.219999999999999e-06
P53210,34679.0,5.1399999999999996e-05
P53217,33255.0,7.11e-05
P42936,26297.0,3.91e-06
P53310,11551.0,1.52e-06
P40326,12279.0,1.34e-05
P53162,16084.0,2.57e-06
O13535,202817.0,0.000251
P38752,15382.0,1.3600000000000001e-06
P38733,15453.0,1.2700000000000001e-06
P38708,77386.0,0.000519
A0A023PZJ3,13554.0,0.00015528148944099398
A0A023PYH8,14124.0,1.45e-07
A0A023PYI2,11940.0,3.19e-07
P0CF21,13943.0,0.00015528148944099398
O13514,13704.0,1.64e-06
O13511,12919.0,1.15e-06
P0CX57,49072.0,1.86e-05
P39711,11004.0,9.19e-07
P0C5L5,3109.0,0.00015528148944099398
A0A023PXH5,5170.0,0.00015528148944099398
P0C5K9,3401.0,0.00015528148944099398
P38318,63010.0,2.56e-06
P38320,19323.0,1.3600000000000001e-06
P38331,27577.0,3.0399999999999997e-05
Q3E778,3925.0,9.079999999999999e-07
P25600,34507.0,0.00015528148944099398
P25354,27564.0,1.3e-06
P25650,13503.0,1.6699999999999999e-06
Q12023,11616.0,8.6e-07
Q07790,14752.0,1.26e-06
Q07438,13602.0,2.8499999999999997e-07
Q03193,34631.0,8.48e-06
Q12441,49187.0,1.34e-05
A0A023PXH9,27059.0,1.37e-06
Q12307,13734.0,1.1e-06
P0C5E0,13746.0,2.24e-06
Q03051,11349.0,1.1100000000000002e-06
Q12147,11389.0,2.58e-07
Q03904,12882.0,1.13e-06
Q8TGR5,11238.0,6.8e-08
P87263,19855.0,1.2e-06
A0A023PYE9,20007.0,1.7800000000000001e-06
Q03612,198562.0,1.0199999999999999e-05
A0A023PXD5,14885.0,2.1100000000000002e-07
P40101,35911.0,1.24e-06
P0CX94,18602.0,6.999999999999999e-09
P0C270,3954.0,0.00015528148944099398
A0A023PXD3,11926.0,2.67e-07
P39953,36961.0,1.56e-05
P39725,11648.0,9.179999999999999e-07
P40917,32975.0,2.9300000000000003e-06
Q08182,27387.0,1.7e-05
P38294,11457.0,1.1100000000000002e-06
Q8TGK4,8407.0,0.00015528148944099398
P38306,24203.0,2.02e-05
P38311,12127.0,1.0500000000000001e-06
P38357,14420.0,1.26e-06
P34224,22278.0,9.09e-06
P38171,11087.0,1.73e-06
P38235,40296.0,8.779999999999999e-05
Q3E787,6297.0,0.00015528148944099398
Q8J0M4,15588.0,6.38e-06
P25562,19573.0,1.34e-06
P25571,19050.0,0.00015528148944099398
P25577,35652.0,6.79e-06
P39109,171121.0,3.66e-05
P25593,30222.0,1.2e-06
P25602,28249.0,1.2700000000000001e-06
P25350,18291.0,1.38e-06
P25351,69218.0,2.2e-06
Q12235,58905.0,2.4e-06
P25630,11717.0,1.13e-06
Q12489,12175.0,2.4e-05
Q12264,11431.0,1.0700000000000001e-06
Q03856,49056.0,1.42e-05
O74302,49009.0,2.01e-05
Q12394,13682.0,3.08e-06
Q12148,10751.0,1.4499999999999999e-06
P48569,37047.0,7.9e-06
A0A023PXI4,11607.0,1.18e-06
Q12240,15182.0,1.19e-06
Q3E763,7667.0,2.07e-07
Q05612,11913.0,1.16e-06
Q05497,77846.0,3.95e-06
Q04162,61509.0,1.23e-06
P87269,15602.0,1.22e-06
P87271,10691.0,1.16e-06
P53183,38259.0,3.3e-05
P53156,36390.0,1.33e-06
P53143,16175.0,1.25e-06
P53138,12435.0,3e-09
Q8TGT5,4392.0,0.00015528148944099398
A0A023PYH0,15284.0,9.4e-08
Q04116,39598.0,2.33e-06
P38835,96099.0,3.96e-06
Q3E7Z5,7729.0,3.44e-06
A0A023PZF9,11613.0,0.00015528148944099398
A0A023PZE9,13443.0,3.9500000000000003e-07
A0A023PZJ9,13917.0,1.7699999999999998e-07
Q2V2P4,8165.0,4.34e-06
P0CL42,18605.0,9.000000000000001e-09
Q7LHG5,172369.0,5.23e-07
P40538,16587.0,1.19e-06
P40521,10333.0,1.06e-06
P40497,71006.0,2.88e-06
A0A023PXM7,14179.0,1.1e-07
P28625,41637.0,7.340000000000001e-05
P40446,12940.0,1.42e-05
P40440,11638.0,0.00015528148944099398
Q3E737,5049.0,0.00015528148944099398
P0CX74,48993.0,1.8e-05
Q3E801,3144.0,0.00015528148944099398
P0CL41,18605.0,9.000000000000001e-09
P47024,207710.0,5e-09
P47173,39690.0,1.99e-05
P47059,12378.0,1.4599999999999998e-07
P47014,84466.0,2.9300000000000003e-06
P46991,17732.0,2.79e-06
P40898,16822.0,1.17e-06
P40891,16970.0,3e-08
P0CE69,34652.0,1.26e-05
P0CF20,19462.0,1.2700000000000001e-06
Q12501,202131.0,1.92e-06
Q12444,16294.0,1.95e-06
Q08789,16207.0,1.4099999999999998e-06
Q08842,14772.0,1.19e-06
Q8TGJ0,6311.0,0.00015528148944099398
A0A023PXB0,12092.0,5.0999999999999993e-08
A0A023PZ94,11414.0,0.00015528148944099398
Q3E741,3447.0,1.28e-07
A0A023PYD0,15823.0,2.1899999999999996e-07
Q8TGK6,8759.0,7.5e-08
A0A023PYC6,11223.0,0.00015528148944099398
P39710,12113.0,1.31e-06
P39557,12897.0,1.2e-06
P0CX90,7610.0,0.00015528148944099398
Q3E756,11161.0,2.62e-05
Q8TGQ6,5640.0,0.00015528148944099398
P90471,8558.0,6.3e-08
P89495,12882.0,1.25e-06
Q8TGK5,18616.0,0.00015528148944099398
Q12260,49898.0,2.92e-06
P38150,92904.0,1.28e-06
P38194,13850.0,1.0500000000000001e-06
P38190,13194.0,1.24e-06
P38184,12087.0,1.53e-06
P38180,40767.0,1.5e-06
P38239,20596.0,2.91e-06
P32386,189162.0,0.000106
P38277,60469.0,3.83e-06
Q96VH3,14614.0,1.56e-06
P25561,13559.0,0.00015528148944099398
P25572,13360.0,1.65e-07
Q12448,12919.0,1.34e-06
Q04608,37604.0,3.8100000000000005e-05
Q03899,65243.0,3.2899999999999994e-07
Q12135,17565.0,2.02e-06
P48568,32197.0,1.44e-06
Q03418,18825.0,1.16e-06
Q07804,66508.0,7.259999999999999e-05
P40022,21191.0,2.34e-05
P40028,87364.0,2.5400000000000002e-06
P40062,12728.0,1.35e-06
P35723,23459.0,0.000156
P40095,63712.0,6.83e-06
A0A023PZH4,11822.0,1.26e-07
P43541,17473.0,1.15e-06
P43538,43829.0,1.49e-06
P43591,39885.0,3.48e-06
P43600,25721.0,1.34e-06
P43622,20459.0,3.6800000000000003e-06
Q8TGU1,5305.0,0.00015528148944099398
P53216,11711.0,1.1100000000000002e-06
P53232,12091.0,1.15e-06
P0CX62,49762.0,2.8900000000000003e-06
Q8TGN7,8278.0,0.00015528148944099398
P53245,13603.0,1.31e-06
P48236,51647.0,3.13e-06
P50083,8246.0,1.2e-06
P53321,16121.0,0.00015528148944099398
P53336,38546.0,3.51e-05
P53186,13573.0,1.3e-06
P53182,7549.0,1.3e-06
P53144,25297.0,3.97e-05
P38616,37328.0,3.43e-05
P46945,63276.0,2.3e-08
P53066,20074.0,1.0199999999999999e-05
Q07074,8384.0,0.00015528148944099398
A0A023PZD5,17065.0,7.400000000000001e-08
P38740,35717.0,9.19e-06
P38722,31505.0,1.42e-06
Q96VH4,20994.0,7.68e-06
P34243,78273.0,1.15e-05
Q06629,77059.0,2.18e-05
P33734,61068.0,0.000289
Q12753,76671.0,1.19e-05
P41546,26905.0,7.620000000000001e-05
P14064,62412.0,1.4499999999999999e-06
Q03937,18258.0,0.00015528148944099398
P09950,59362.0,0.00026
P11353,37712.0,0.00021
P39982,11341.0,1.4300000000000002e-07
P32480,98445.0,1.39e-05
P47171,191680.0,1.25e-05
P00498,32266.0,0.000359
Q12344,101800.0,2.8100000000000002e-05
P53551,27804.0,0.000128
P38199,41683.0,0.000198
P06775,66006.0,6.69e-05
P32769,68730.0,4.85e-05
Q07653,113616.0,2.84e-05
P25364,63647.0,5.53e-06
Q03281,76377.0,3.27e-05
Q12060,54466.0,7.240000000000001e-05
Q12373,43428.0,5.69e-05
P32479,93858.0,9.55e-06
P07172,42646.0,9.32e-05
P46973,18376.0,2.59e-05
P40480,123556.0,3.31e-06
Q02516,27676.0,1.21e-05
Q03532,56717.0,0.00025
Q05580,72756.0,5.2799999999999996e-05
P51979,135072.0,1.32e-06
P06633,23833.0,1.98e-05
P04911,13989.0,0.000169
P61830,15356.0,0.00015528148944099398
Q01766,32994.0,1.37e-06
P06774,29867.0,4.33e-06
P36113,63569.0,2.01e-05
P28789,36675.0,0.000101
P32874,259163.0,6.14e-06
Q06674,47337.0,1.49e-06
P48362,44951.0,0.000238
P28817,56288.0,5.34e-05
P0CY07,20413.0,6.4e-08
P12684,115692.0,1.99e-05
P0CY11,14803.0,1.34e-06
Q12398,48871.0,1.38e-06
P38074,39786.0,0.000468
P19807,62056.0,5.3200000000000006e-05
P47124,46297.0,9.82e-05
Q05827,5573.0,0.000233
P31539,102035.0,0.000681
Q12276,139458.0,1.2e-05
P00815,87721.0,0.000828
P48353,25008.0,2.47e-05
Q04429,47578.0,6.4000000000000006e-06
Q01448,67775.0,6.29e-06
Q08732,85696.0,6.809999999999999e-05
Q99383,59650.0,7.43e-05
Q12347,40475.0,2.52e-06
Q04432,25670.0,6.659999999999999e-05
P32589,77366.0,0.002506
Q05931,72365.0,6.379999999999999e-05
P53688,41765.0,5.52e-06
P50079,51235.0,2.6e-06
P43581,60662.0,3e-06
P39924,62734.0,1.4499999999999999e-06
P47185,62920.0,2.3e-08
P32465,63261.0,0.000219
P40051,57990.0,5.0799999999999995e-05
Q12345,28243.0,3.82e-05
P34167,48522.0,0.000423
P20050,68876.0,1.81e-06
P40481,42515.0,2.61e-05
P17629,87829.0,3.51e-05
Q05905,27501.0,0.000306
P69852,8088.0,5.0800000000000005e-06
Q08914,25926.0,2.5099999999999997e-06
